id,list_id,trial_id,subj_1,rel_1,pat_1,subj_2,rel_2,pat_2,subj_3,rel_3,pat_3,subj_4,rel_4,pat_4,subj_5,rel_5,pat_5,subj_6,rel_6,pat_6,subj_7,rel_7,pat_7,text_snippet,model,difficulty,size
77,4,20063,Agremiação_Sportiva_Arapiraquense,league,Campeonato_Brasileiro_Série_C,Campeonato_Brasileiro_Série_C,country,Brazil,Agremiação_Sportiva_Arapiraquense,manager,Vica,Agremiação_Sportiva_Arapiraquense,numberOfMembers,17000,Campeonato_Brasileiro_Série_C,champions,Vila_Nova_Futebol_Clube,,,,,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">vila nova futebol clube</span> were champions at <span style=""background-color: #FFFF00"">the campeonato brasileiro série c.</span> in <span style=""background-color: #FFFF00"">brazil</span> . <span style=""background-color: #FFFF00"">agremiação sportiva arapiraquense</span> who also play in <span style=""background-color: #FFFF00"">the league</span> have <span style=""background-color: #FFFF00"">17000</span> members and are managed by vica .</p>
",seq2seq,critical,5
78,4,19855,Angola_International_Airport,location,Ícolo_e_Bengo,Ícolo_e_Bengo,country,Angola,Angola_International_Airport,runwayLength,4000,Ícolo_e_Bengo,isPartOf,Luanda_Province,Angola_International_Airport,elevationAboveTheSeaLevel_(in_metres),159,,,,,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #ffff00"">angola international airport</span> is located in <span style=""background-color: #ffff00"">ícolo e bengo</span> , which is located in <span style=""background-color: #ffff00"">luanda province</span> , <span style=""background-color: #ffff00"">angola</span> . <span style=""background-color: #ffff00"">angola international airport</span> is situated 159 meters above sea level and <span style=""background-color: #ffff00"">it</span> has a runway that measures a length of 4000.0 .</p>
",ferreira,median,5
79,4,18815,AFC_Ajax,manager,Frank_de_Boer,Frank_de_Boer,club,Ajax_Youth_Academy,,,,,,,,,,,,,,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">frank de boer</span> is in <span style=""background-color: #FFFF00"">ajax youth academy</span> and manages <span style=""background-color: #FFFF00"">afc ajax</span> .</p>
",ferreira,median,2
80,4,19953,Birmingham,postalCode,B_postcode_area,103_Colmore_Row,architect,John_Madin,John_Madin,birthPlace,Birmingham,Birmingham,governingBody,Birmingham_City_Council,Birmingham,leaderName,Andrew_Mitchell,,,,,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #ffff00"">103 colmore row</span> was designed by <span style=""background-color: #ffff00"">john madin</span> , who was born in <span style=""background-color: #ffff00"">birmingham</span> , where the postal code is ` <span style=""background-color: #ffff00"">postcode area ` b '</span> ' . <span style=""background-color: #ffff00"">andrew mitchell</span> is the leader of <span style=""background-color: #ffff00"">birmingham</span> and <span style=""background-color: #ffff00"">birmingham city council</span> is the governing body .</p>
",ferreira,critical,5
81,4,20182,Alan_Bean,was a crew member of,Apollo_12,Apollo_12,operator,NASA,Alan_Bean,occupation,Test_pilot,Apollo_12,commander,David_Scott,Alan_Bean,birthPlace,"Wheeler,_Texas",Alan_Bean,status,"""Retired""",Alan_Bean,almaMater,"""UT Austin, B.S. 1955""","<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">alan bean</span> was born in <span style=""background-color: #FFFF00"">wheeler , texas</span> and attended ut austin, b.s. 1955 . prior to <span style=""background-color: #FFFF00"">his</span> retirement <span style=""background-color: #FFFF00"">bean</span> served as <span style=""background-color: #FFFF00"">a test pilot</span> and was selected by <span style=""background-color: #FFFF00"">nasa</span> to serve as a crew member on <span style=""background-color: #FFFF00"">apollo 12</span> alongside <span style=""background-color: #FFFF00"">david scott</span> .</p>
",catt,critical,7
82,4,20094,Administrative_Science_Quarterly,publisher,Cornell_University,Cornell_University,nickname,Cornell_Big_Red,Cornell_University,affiliation,Association_of_American_Universities,Cornell_University,state,New_York,Cornell_University,city,"Ithaca,_New_York",,,,,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">cornell university</span> is in <span style=""background-color: #FFFF00"">ithaca , new york</span> and <span style=""background-color: #FFFF00"">their</span> nickname is <span style=""background-color: #FFFF00""/> . <span style=""background-color: #FFFF00"">they</span> are the publisher of <span style=""background-color: #FFFF00"">administrative science quarterly</span> and are affiliated with <span style=""background-color: #FFFF00"">the association of american universities</span> .</p>
",seq2seq,median,5
83,4,20126,Alan_Shepard,was awarded,"""American Defense Service ribbon.svg""",Alan_Shepard,deathDate,"""1998-07-21""",Distinguished_Service_Medal_(United_States_Navy),higher,Department_of_Commerce_Gold_Medal,Alan_Shepard,deathPlace,California,Alan_Shepard,birthPlace,New_Hampshire,Alan_Shepard,awards,Distinguished_Service_Medal_(United_States_Navy),,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">alan shepard</span> ( who died on the 21st of july , 1998 in <span style=""background-color: #FFFF00"">california</span> ) was born in <span style=""background-color: #FFFF00"">new hampshire</span> . <span style=""background-color: #FFFF00"">he</span> was awarded american defense service ribbon , as well as <span style=""background-color: #FFFF00"">the distinguished service medal by the united states navy</span> . <span style=""background-color: #FFFF00"">the distinguished service medal of the united states navy</span> is ranked higher than <span style=""background-color: #FFFF00"">the department of commerce gold medal</span> .</p>
",original,critical,6
84,4,20139,Elliot_See,almaMater,University_of_Texas_at_Austin,University_of_Texas_at_Austin,affiliations,University_of_Texas_System,Elliot_See,birthDate,"""1927-07-23""",Elliot_See,birthPlace,Dallas,Elliot_See,deathPlace,St._Louis,Elliot_See,status,"""Deceased""",,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">elliot see</span> was born on 07/23/1927 in <span style=""background-color: #FFFF00"">dallas</span> has graduated from <span style=""background-color: #FFFF00"">the university of texas</span> which affiliated to <span style=""background-color: #FFFF00"">the university of texas system</span> has died and deceased in <span style=""background-color: #FFFF00"">st louis</span> .</p>
",original,median,6
85,4,18939,Al_Asad_Airbase,operatingOrganisation,United_States_Air_Force,United_States_Air_Force,battles,Invasion_of_Grenada,United_States_Air_Force,battles,Operation_Enduring_Freedom,,,,,,,,,,,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">the usaf</span> operates <span style=""background-color: #FFFF00"">al asad airbase</span> . <span style=""background-color: #FFFF00"">they</span> fought in <span style=""background-color: #FFFF00"">the invasion of grenada</span> and <span style=""background-color: #FFFF00"">the operation enduring freedom</span> .</p>
",original,critical,3
86,4,19073,BBC,keyPerson,"Tony_Hall,_Baron_Hall_of_Birkenhead",Bananaman,network,BBC,BBC,locationCity,London,,,,,,,,,,,,,"<p class=""lead"" id=""text_article"">a key person at <span style=""background-color: #FFFF00"">bbc</span> , which is located in <span style=""background-color: #FFFF00"">london</span> and broadcast <span style=""background-color: #FFFF00"">bananaman</span> , is <span style=""background-color: #FFFF00"">tony hall, baron hall of birkenhead</span> .</p>
",only,critical,3
87,4,19554,Duncan_Rouleau,nationality,Americans,Baymax,creator,Duncan_Rouleau,Baymax,series,Big_Hero_6_(film),Big_Hero_6_(film),starring,Maya_Rudolph,,,,,,,,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">maya rudolph</span> stars in <span style=""background-color: #FFFF00"">the film big hero 6</span> in which <span style=""background-color: #FFFF00"">the character</span> also appears . <span style=""background-color: #FFFF00"">baymax</span> was created by <span style=""background-color: #FFFF00"">the american</span> , <span style=""background-color: #FFFF00"">duncan rouleau</span> .</p>
",hieratt,critical,4
88,4,20207,William_Anders,dateOfRetirement,"""1969-09-01""",William_Anders,nationality,United_States,William_Anders,status,"""Retired""",William_Anders,birthDate,"""1933-10-17""",William_Anders,occupation,Fighter_pilot,William_Anders,birthPlace,British_Hong_Kong,William_Anders,almaMater,"""AFIT, M.S. 1962""","<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">william anders</span> in <span style=""background-color: #FFFF00"">the us</span> who was born in <span style=""background-color: #FFFF00"">british hong kong</span> on 1933-10-17 . after graduating from afit, m.s. 1962 , <span style=""background-color: #FFFF00"">he</span> worked as <span style=""background-color: #FFFF00"">a fighter pilot</span> until <span style=""background-color: #FFFF00"">he</span> retired on 1969-09-01 .</p>
",catt,median,7
89,4,18821,AFC_Ajax_(amateurs),ground,Amsterdam,Amsterdam,leaderName,Eberhard_van_der_Laan,,,,,,,,,,,,,,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">afc ajax ( amateurs )</span> is based in <span style=""background-color: #FFFF00"">amsterdam</span> where <span style=""background-color: #FFFF00"">eberhard van der laan</span> is a leader .</p>
",seq2seq,median,2
90,4,20185,Alan_Shepard,almaMater,"""NWC, M.A. 1957""",Alan_Shepard,was a crew member of,Apollo_14,Alan_Shepard,deathPlace,California,Alan_Shepard,birthPlace,New_Hampshire,Alan_Shepard,was selected by NASA,1959,Alan_Shepard,nationality,United_States,Alan_Shepard,birthDate,"""1923-11-18""","<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">alan shepard</span> is <span style=""background-color: #FFFF00"">an american</span> who was born in <span style=""background-color: #FFFF00"">new hampshire</span> on 1923-11-18 . <span style=""background-color: #FFFF00"">he</span> graduated from nwc, m.a. 1957 . <span style=""background-color: #FFFF00"">shepard</span> was chosen by nasa in <span style=""background-color: #FFFF00"">1959</span> and <span style=""background-color: #FFFF00"">he</span> crewed <span style=""background-color: #FFFF00"">apollo 14</span> .</p>
",hieratt,critical,7
91,4,19768,A_Severed_Wasp,OCLC_number,8805735,A_Severed_Wasp,LibraryofCongressClassification,"""PS3523.E55 S4 1982""",A_Severed_Wasp,mediaType,"""Print""",A_Severed_Wasp,ISBN_number,"""0-374-26131-8""",,,,,,,,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">a severed wasp</span> ( isbn number <span style=""background-color: #FFFF00"">0-374-26131-8</span> ) is available in print and has the oclc number <span style=""background-color: #FFFF00"">8805735</span> . <span style=""background-color: #FFFF00"">the book</span> has the library of congress classification ps3523.e55 s4 1982 .</p>
",hieratt,median,4
92,4,19606,Bakewell_pudding,region,Derbyshire_Dales,Bakewell_pudding,dishVariation,Bakewell_tart,Derbyshire_Dales,isPartOf,Derbyshire,Bakewell_tart,ingredient,Shortcrust_pastry,,,,,,,,,,"<p class=""lead"" id=""text_article"">from the <span style=""background-color: #FFFF00"">derbyshire dales</span> region ( in <span style=""background-color: #FFFF00"">derbyshire</span> ) , is <span style=""background-color: #FFFF00"">a bakewell pudding</span> . a variation of which , is <span style=""background-color: #FFFF00"">bakewell tart</span> , <span style=""background-color: #FFFF00"">its</span> main ingredient is <span style=""background-color: #FFFF00"">a shortcrust pastry</span> .</p>
",catt,median,4
93,4,18844,Acharya_Institute_of_Technology,officialSchoolColour,"""Blue, White and Orange""",Acharya_Institute_of_Technology,was given the 'Technical Campus' status by,All_India_Council_for_Technical_Education,,,,,,,,,,,,,,,,"<p class=""lead"" id=""text_article"">the official school colours for <span style=""background-color: #FFFF00"">the archarya institute of technology</span> are <span style=""background-color: #FFFF00"">t.</span> and <span style=""background-color: #FFFF00"">it</span> got <span style=""background-color: #FFFF00"">its</span> technical campus status from <span style=""background-color: #FFFF00"">the all india council for technical education</span> .</p>
",seq2seq,critical,2
94,4,19273,Acharya_Institute_of_Technology,president,"""B.M. Reddy""",Acharya_Institute_of_Technology,city,Bangalore,Acharya_Institute_of_Technology,country,"""India""",,,,,,,,,,,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">acharya institute of technology</span> ( <span style=""background-color: #FFFF00"">bangalore</span> , india ) has b.m. reddy as <span style=""background-color: #FFFF00"">acharya institute of technology</span> president .</p>
",only,median,3
95,4,19579,Asam_pedas,country,Malaysia,Malaysia,ethnicGroup,Malaysian_Malay,Sumatra,ethnicGroup,Minangkabau_people,Asam_pedas,region,Sumatra,,,,,,,,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">asam pedas</span> is a food found in <span style=""background-color: #FFFF00"">malaysia</span> and <span style=""background-color: #FFFF00"">sumatra</span> . <span style=""background-color: #FFFF00"">malaysian malay</span> is the ethnic group of <span style=""background-color: #FFFF00"">malaysia</span> and <span style=""background-color: #FFFF00"">the minangkabau people</span> are an ethnic group of <span style=""background-color: #FFFF00"">sumatra</span> .</p>
",catt,critical,4
96,5,18940,Al_Asad_Airbase,operatingOrganisation,United_States_Air_Force,United_States_Air_Force,battles,Invasion_of_Grenada,United_States_Air_Force,battles,Operation_Enduring_Freedom,,,,,,,,,,,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">united states air force</span> is the operating organisation for <span style=""background-color: #FFFF00"">al asad airbase</span> , used in battles such as <span style=""background-color: #FFFF00"">invasion of grenada</span> and <span style=""background-color: #FFFF00"">operation enduring freedom</span> .</p>
",only,median,3
97,5,20193,Buzz_Aldrin,birthPlace,"Glen_Ridge,_New_Jersey",Buzz_Aldrin,was a crew member of,Apollo_11,Buzz_Aldrin,nationality,United_States,United_States,leaderName,Joe_Biden,"Glen_Ridge,_New_Jersey",isPartOf,"Essex_County,_New_Jersey",Apollo_11,backup pilot,William_Anders,Apollo_11,operator,NASA,"<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">buzz aldrin</span> was born in <span style=""background-color: #FFFF00"">glen ridge</span> , <span style=""background-color: #FFFF00"">essex county , new jersey</span> . <span style=""background-color: #FFFF00"">he</span> is <span style=""background-color: #FFFF00"">a us national</span> , who was a crew member of <span style=""background-color: #FFFF00"">the nasa</span> operated <span style=""background-color: #FFFF00"">apollo 11</span> program . <span style=""background-color: #FFFF00"">william anders</span> was a backup pilot on <span style=""background-color: #FFFF00"">the apollo 11</span> mission . <span style=""background-color: #FFFF00"">the us</span> leader was <span style=""background-color: #FFFF00"">joe biden</span> .</p>
",original,median,7
98,5,20130,Buzz_Aldrin,birthPlace,"Glen_Ridge,_New_Jersey",Buzz_Aldrin,alternativeNames,"""Edwin E. Aldrin, Jr.""",Buzz_Aldrin,was a crew member of,Apollo_11,Buzz_Aldrin,occupation,Fighter_pilot,Buzz_Aldrin,almaMater,"""Massachusetts Institute of Technology, Sc.D. 1963""",Buzz_Aldrin,birthDate,"""1930-01-20""",,,,"<p class=""lead"" id=""text_article"">edwin e. aldrin, jr. , more commonly known as <span style=""background-color: #FFFF00"">buzz aldrin</span> was born in <span style=""background-color: #FFFF00"">glen ridge , new jersey</span> in 1930-01-20 and graduated from massachusetts institute of technology, sc.d. 1963 . <span style=""background-color: #FFFF00"">buzz aldrin</span> was <span style=""background-color: #FFFF00"">fighter pilot</span> and a crew member of <span style=""background-color: #FFFF00"">apollo 11</span> .</p>
",ferreira,median,6
99,5,18665,Bibbo_Bibbowski,creator,Jerry_Ordway,Jerry_Ordway,nationality,Americans,,,,,,,,,,,,,,,,"<p class=""lead"" id=""text_article"">the creator of <span style=""background-color: #FFFF00"">bibbo</span> is <span style=""background-color: #FFFF00"">jerry ordway</span> , <span style=""background-color: #FFFF00"">an american</span> .</p>
",seq2seq,critical,2
100,5,20173,"Aarhus_University,_School_of_Business_and_Social_Sciences",academicStaffSize,737,Denmark,leaderName,Lars_Løkke_Rasmussen,"Aarhus_University,_School_of_Business_and_Social_Sciences",city,Aarhus,"Aarhus_University,_School_of_Business_and_Social_Sciences",country,Denmark,"Aarhus_University,_School_of_Business_and_Social_Sciences",affiliation,European_University_Association,"Aarhus_University,_School_of_Business_and_Social_Sciences",established,1928,,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">school of business and social sciences at the aarhus university</span> is located in <span style=""background-color: #FFFF00"">aarhus</span> , <span style=""background-color: #FFFF00"">denmark</span> was established in <span style=""background-color: #FFFF00"">1928</span> . <span style=""background-color: #FFFF00"">it 's</span> academic staff numbers <span style=""background-color: #FFFF00"">737</span> and <span style=""background-color: #FFFF00"">it</span> is affiliated to <span style=""background-color: #FFFF00"">european university association</span> . <span style=""background-color: #FFFF00"">its</span> leader is <span style=""background-color: #FFFF00"">lars lokke rasmussen</span> .</p>
",ferreira,critical,6
101,5,20063,Agremiação_Sportiva_Arapiraquense,league,Campeonato_Brasileiro_Série_C,Campeonato_Brasileiro_Série_C,country,Brazil,Agremiação_Sportiva_Arapiraquense,manager,Vica,Agremiação_Sportiva_Arapiraquense,numberOfMembers,17000,Campeonato_Brasileiro_Série_C,champions,Vila_Nova_Futebol_Clube,,,,,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">vila nova futebol clube</span> were champions at <span style=""background-color: #FFFF00"">the campeonato brasileiro série c</span> in <span style=""background-color: #FFFF00"">brazil</span> . <span style=""background-color: #FFFF00"">agremiação sportiva arapiraquense</span> who also play in <span style=""background-color: #FFFF00"">the league</span> have <span style=""background-color: #FFFF00"">17000</span> members and are managed by vica .</p>
",catt,critical,5
102,5,19855,Angola_International_Airport,location,Ícolo_e_Bengo,Ícolo_e_Bengo,country,Angola,Angola_International_Airport,runwayLength,4000,Ícolo_e_Bengo,isPartOf,Luanda_Province,Angola_International_Airport,elevationAboveTheSeaLevel_(in_metres),159,,,,,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #ffff00"">angola international airport</span> is located in <span style=""background-color: #ffff00"">ícolo e bengo</span> , which is located in <span style=""background-color: #ffff00"">luanda province</span> , <span style=""background-color: #ffff00"">angola , the city</span> . <span style=""background-color: #ffff00"">it</span> is situated 159 meters above sea level and <span style=""background-color: #ffff00"">it</span> has a runway that measures a length of 4000.0 .</p>
",seq2seq,median,5
103,5,18815,AFC_Ajax,manager,Frank_de_Boer,Frank_de_Boer,club,Ajax_Youth_Academy,,,,,,,,,,,,,,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">frank de boer</span> is in <span style=""background-color: #FFFF00"">the ajax youth academy</span> and manages <span style=""background-color: #FFFF00"">afc ajax</span> .</p>
",seq2seq,median,2
104,5,19953,Birmingham,postalCode,B_postcode_area,103_Colmore_Row,architect,John_Madin,John_Madin,birthPlace,Birmingham,Birmingham,governingBody,Birmingham_City_Council,Birmingham,leaderName,Andrew_Mitchell,,,,,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #ffff00"">103 colmore row</span> was designed by <span style=""background-color: #ffff00"">the architect john madin</span> , who was born in <span style=""background-color: #ffff00"">birmingham</span> , where the postal code is ` <span style=""background-color: #ffff00"">postcode area ` b '</span> ' . <span style=""background-color: #ffff00"">andrew mitchell</span> is the leader of <span style=""background-color: #ffff00"">birmingham</span> and <span style=""background-color: #ffff00"">birmingham city council</span> is the governing body .</p>
",seq2seq,critical,5
105,5,20182,Alan_Bean,was a crew member of,Apollo_12,Apollo_12,operator,NASA,Alan_Bean,occupation,Test_pilot,Apollo_12,commander,David_Scott,Alan_Bean,birthPlace,"Wheeler,_Texas",Alan_Bean,status,"""Retired""",Alan_Bean,almaMater,"""UT Austin, B.S. 1955""","<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">alan bean</span> was born in <span style=""background-color: #FFFF00"">wheeler , texas</span> and attended ut austin, b.s. 1955 . prior to <span style=""background-color: #FFFF00"">his</span> retirement <span style=""background-color: #FFFF00"">he</span> served as <span style=""background-color: #FFFF00"">a test pilot</span> and was selected by <span style=""background-color: #FFFF00"">nasa</span> to serve as a crew member on <span style=""background-color: #FFFF00"">apollo 12</span> alongside <span style=""background-color: #FFFF00"">commander david scott</span> .</p>
",hieratt,critical,7
106,5,20094,Administrative_Science_Quarterly,publisher,Cornell_University,Cornell_University,nickname,Cornell_Big_Red,Cornell_University,affiliation,Association_of_American_Universities,Cornell_University,state,New_York,Cornell_University,city,"Ithaca,_New_York",,,,,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">cornell university</span> is in <span style=""background-color: #FFFF00"">ithaca , new york</span> and <span style=""background-color: #FFFF00"">their</span> nickname is <span style=""background-color: #FFFF00"">cornell big red</span> . <span style=""background-color: #FFFF00"">they</span> are the publisher of <span style=""background-color: #FFFF00"">administrative science quarterly</span> and are affiliated with <span style=""background-color: #FFFF00"">the association of american universities</span> .</p>
",catt,median,5
107,5,20126,Alan_Shepard,was awarded,"""American Defense Service ribbon.svg""",Alan_Shepard,deathDate,"""1998-07-21""",Distinguished_Service_Medal_(United_States_Navy),higher,Department_of_Commerce_Gold_Medal,Alan_Shepard,deathPlace,California,Alan_Shepard,birthPlace,New_Hampshire,Alan_Shepard,awards,Distinguished_Service_Medal_(United_States_Navy),,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">alan shepard</span> ( who died on 1998-07-21 in <span style=""background-color: #FFFF00"">california</span> ) was born in <span style=""background-color: #FFFF00"">new hampshire</span> . <span style=""background-color: #FFFF00"">alan shepard</span> was awarded american defense service ribbon.svg , as well as <span style=""background-color: #FFFF00"">distinguished service medal (united states navy)</span> . <span style=""background-color: #FFFF00"">distinguished service medal (united states navy)</span> is ranked higher than <span style=""background-color: #FFFF00"">department of commerce gold medal</span> .</p>
",only,critical,6
108,5,20139,Elliot_See,almaMater,University_of_Texas_at_Austin,University_of_Texas_at_Austin,affiliations,University_of_Texas_System,Elliot_See,birthDate,"""1927-07-23""",Elliot_See,birthPlace,Dallas,Elliot_See,deathPlace,St._Louis,Elliot_See,status,"""Deceased""",,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">elliot see</span> was born on 1927-07-23 in <span style=""background-color: #FFFF00"">dallas</span> has graduated from <span style=""background-color: #FFFF00"">university of texas at austin</span> which affiliated to <span style=""background-color: #FFFF00"">university of texas system</span> has died and deceased in <span style=""background-color: #FFFF00"">st. louis</span> .</p>
",only,median,6
109,5,18939,Al_Asad_Airbase,operatingOrganisation,United_States_Air_Force,United_States_Air_Force,battles,Invasion_of_Grenada,United_States_Air_Force,battles,Operation_Enduring_Freedom,,,,,,,,,,,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">united states air force</span> operates <span style=""background-color: #FFFF00"">al asad airbase</span> . <span style=""background-color: #FFFF00"">united states air force</span> fought in <span style=""background-color: #FFFF00"">invasion of grenada</span> and <span style=""background-color: #FFFF00"">operation enduring freedom</span> .</p>
",only,critical,3
110,5,19073,BBC,keyPerson,"Tony_Hall,_Baron_Hall_of_Birkenhead",Bananaman,network,BBC,BBC,locationCity,London,,,,,,,,,,,,,"<p class=""lead"" id=""text_article"">a key person at <span style=""background-color: #FFFF00"">bbc</span> , which is located in <span style=""background-color: #FFFF00"">london</span> and broadcast <span style=""background-color: #FFFF00"">bananaman</span> , is <span style=""background-color: #FFFF00"">tony hall , baron hall of birkenhead</span> .</p>
",ferreira,critical,3
111,5,19554,Duncan_Rouleau,nationality,Americans,Baymax,creator,Duncan_Rouleau,Baymax,series,Big_Hero_6_(film),Big_Hero_6_(film),starring,Maya_Rudolph,,,,,,,,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">maya rudolph</span> stars in <span style=""background-color: #FFFF00"">big hero 6</span> in which <span style=""background-color: #FFFF00"">the character baymax</span> also appears . <span style=""background-color: #FFFF00"">baymax</span> was created by <span style=""background-color: #FFFF00"">the american</span> , <span style=""background-color: #FFFF00"">duncan rouleau</span> .</p>
",original,critical,4
112,5,20207,William_Anders,dateOfRetirement,"""1969-09-01""",William_Anders,nationality,United_States,William_Anders,status,"""Retired""",William_Anders,birthDate,"""1933-10-17""",William_Anders,occupation,Fighter_pilot,William_Anders,birthPlace,British_Hong_Kong,William_Anders,almaMater,"""AFIT, M.S. 1962""","<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">william anders</span> in <span style=""background-color: #FFFF00"">the us</span> who was born in <span style=""background-color: #FFFF00"">british hong kong</span> on 1933-10-17 . after graduating from afit, m.s. 1962 , <span style=""background-color: #FFFF00"">he</span> worked as <span style=""background-color: #FFFF00"">a test pilot</span> until <span style=""background-color: #FFFF00"">he</span> retired on 1969-09-01 .</p>
",hieratt,median,7
113,5,18821,AFC_Ajax_(amateurs),ground,Amsterdam,Amsterdam,leaderName,Eberhard_van_der_Laan,,,,,,,,,,,,,,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">afc ajax</span> is based in <span style=""background-color: #FFFF00"">amsterdam</span> where <span style=""background-color: #FFFF00"">eberhard van der laan</span> is a leader .</p>
",catt,median,2
114,5,20185,Alan_Shepard,almaMater,"""NWC, M.A. 1957""",Alan_Shepard,was a crew member of,Apollo_14,Alan_Shepard,deathPlace,California,Alan_Shepard,birthPlace,New_Hampshire,Alan_Shepard,was selected by NASA,1959,Alan_Shepard,nationality,United_States,Alan_Shepard,birthDate,"""1923-11-18""","<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">alan shephard</span> is <span style=""background-color: #FFFF00"">a us citizen</span> who was born in <span style=""background-color: #FFFF00"">new hampshire</span> on november 18th , 1923 . <span style=""background-color: #FFFF00"">he</span> graduated from nwc with an ma in 1957 . <span style=""background-color: #FFFF00"">he</span> was chosen by nasa in <span style=""background-color: #FFFF00"">1959</span> and <span style=""background-color: #FFFF00"">he</span> crewed <span style=""background-color: #FFFF00"">apollo 14</span> .</p>
",original,critical,7
115,5,19768,A_Severed_Wasp,OCLC_number,8805735,A_Severed_Wasp,LibraryofCongressClassification,"""PS3523.E55 S4 1982""",A_Severed_Wasp,mediaType,"""Print""",A_Severed_Wasp,ISBN_number,"""0-374-26131-8""",,,,,,,,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">the book a severed wasp</span> ( isbn number <span style=""background-color: #FFFF00"">0-374-26131-8</span> ) is available in print and has the oclc number <span style=""background-color: #FFFF00"">8805735</span> . <span style=""background-color: #FFFF00"">it</span> has the library of congress classification ps3523.e55 s4 1982 .</p>
",original,median,4
116,5,19606,Bakewell_pudding,region,Derbyshire_Dales,Bakewell_pudding,dishVariation,Bakewell_tart,Derbyshire_Dales,isPartOf,Derbyshire,Bakewell_tart,ingredient,Shortcrust_pastry,,,,,,,,,,"<p class=""lead"" id=""text_article"">from the <span style=""background-color: #FFFF00"">derbyshire dales</span> region ( in <span style=""background-color: #FFFF00"">derbyshire</span> ) , is <span style=""background-color: #FFFF00"">bakewell pudding</span> . a variation of which , is <span style=""background-color: #FFFF00"">the bakewell tart</span> , <span style=""background-color: #FFFF00"">its</span> main ingredient is <span style=""background-color: #FFFF00"">a shortcrust pastry</span> .</p>
",hieratt,median,4
117,5,18844,Acharya_Institute_of_Technology,officialSchoolColour,"""Blue, White and Orange""",Acharya_Institute_of_Technology,was given the 'Technical Campus' status by,All_India_Council_for_Technical_Education,,,,,,,,,,,,,,,,"<p class=""lead"" id=""text_article"">the official school colours for <span style=""background-color: #FFFF00"">the acharya institute of technology</span> are <span style=""background-color: #FFFF00"">seat</span> and <span style=""background-color: #FFFF00"">acharya institute of technology</span> got <span style=""background-color: #FFFF00"">its</span> technical campus status from <span style=""background-color: #FFFF00"">the all india council for technical education</span> .</p>
",catt,critical,2
118,5,19273,Acharya_Institute_of_Technology,president,"""B.M. Reddy""",Acharya_Institute_of_Technology,city,Bangalore,Acharya_Institute_of_Technology,country,"""India""",,,,,,,,,,,,,"<p class=""lead"" id=""text_article""><span style=""background-color: #FFFF00"">acharya institute of technology</span> ( <span style=""background-color: #FFFF00"">bangalore</span> , india ) has b.m. reddy as <span style=""background-color: #FFFF00"">its</span> president .</p>
",ferreira,median,3
